,resp.simple,resp.simple,Relapse,Relapse,vital.status,vital.status,Overall_Survival_binned,Overall_Survival_binned,Remission_Duration_binned,Remission_Duration_binned
PCA_Sq_65,0.01680096694268851,-2.0610695756919073,0.05681431686413835,1.5861946595137981,0.02425454367026613,2.4479109348645967,0.027865362340866895,2.808629375709117,0.06158806819625798,1.105236738387771
PCA_Sq_66,0.01680096694268851,-2.263570055146573,0.07273638110550906,0.7199319637692358,0.037341462869299735,-1.4216907725812211,0.019603783641540584,-0.6832001738396842,0.019750891449642705,-0.6536605498900228
PCA_Sq_67,0.011453365669184312,-1.8104355165277517,0.02541900221826532,-2.9114434916356258,0.024918440345119364,2.720149024720742,0.025603626675984148,0.31564884919779823,0.028111134104699342,-1.582640763057157
PCA_Sq_68,0.019666502386166518,2.566238143048333,0.021797946548266833,-1.9858580318475867,0.02562875225045358,-1.4890215761804804,0.02652944790214229,-0.11936432001710617,0.029682086927275253,-0.34764052937766854
PCA_Sq_69,0.025455910525323144,-2.3913647512767886,0.014114709272999904,0.19700871120836982,0.014168125474036848,1.7497081189068728,0.021841766551747188,-2.825921780863963,0.03525454493841647,1.612499781901116
PCA_Sq_7,0.015282973374157294,-0.5739842194593656,0.03097201123901616,-0.3061507302898736,0.00709573313535683,-6.46632098118819,0.03389888373963451,1.3008502047270785,0.033727722354812584,-0.3954285600130376
PCA_Sq_70,0.009350982574998334,3.518180518420256,0.008594702554474476,-2.695635921159494,0.01501819123789827,0.7480986764034201,0.04208712645037822,1.4683199553277975,0.03597686943740719,0.7301788032936205
PCA_Sq_71,0.03329575994304701,-1.0175821113994266,0.023150345893103497,-1.3860207590169926,0.01844853928707263,1.9851928666837368,0.029864004217543982,-1.3123330294934794,0.07826695026120067,0.32721895240468957
PCA_Sq_72,0.028380321620948945,-1.6352563213210218,0.03572869169625448,-0.4100517034129809,0.04429825079803751,-2.2332728610142323,0.04217454699600465,-2.2332728610142323,0.06816276849222369,-1.824871321711552
PCA_Sq_73,0.013954527499512315,2.3543729860473643,0.058998084293219955,-1.1346572917314997,0.023721564612264268,1.6172539132771817,0.02044596248034756,1.6786805026746974,0.047580657714600516,-2.326333126043295
PCA_Sq_74,0.008939498471186302,1.9930826946980065,0.02541900221826532,2.129875913134162,0.04286846746275064,-0.34608134056024964,0.0166124384899502,-2.534772835538735,0.03884506950883082,1.9110067636363133
PCA_Sq_75,0.02835172481883108,-2.9836890095831636,0.0197280767751445,1.3895826961121336,0.0143682941607165,-1.9767433886175754,0.033268654872603276,1.0440934742791894,0.023620631457048402,0.8113609771417618
PCA_Sq_76,0.008317919160918175,2.4567395775597225,0.012617541529315934,3.447691819468935,0.027639477465164985,-0.1557708783827474,0.01660496510294196,0.7901380798033193,0.02683554260370155,0.7450947960801733
PCA_Sq_77,0.009829279594392615,-0.4665354276472886,0.012617541529315934,2.1086332894968134,0.024918440345119364,2.0806423251800297,0.024958899034980005,1.7727417176954088,0.026630840559441718,1.2409133956765181
PCA_Sq_78,0.015289167685965999,0.12053776623437518,0.035394686429959465,-1.651060417133261,0.012375690643364412,3.1452175914961926,0.03946492927550581,1.9785553731809205,0.03833053719605197,1.7337003397073452
PCA_Sq_79,0.02390750536170233,-0.17658092343695087,0.03841044259790649,2.288680627989738,0.02548345975177657,-0.7048512558855271,0.033353122871382423,1.0413756763750444,0.04501522042412898,-2.0988979665137144
PCA_Sq_8,0.013954527499512315,4.400525262468673,0.023150345893103497,-2.9246813117206365,0.03142630514455924,-2.8918900643405117,0.025204025624236293,1.1496895143730121,0.018570627130686912,-5.304356645649705
PCA_Sq_80,0.024060195605390827,1.015003704986749,0.02541900221826532,2.0908764504920905,0.013988157436429227,-0.31972489299645845,0.038118673528116265,-0.389973766574522,0.042637395794806965,-0.9673499672197448
PCA_Sq_81,0.009350982574998334,2.763032843642263,0.06386921710938409,-1.2143644962231837,0.012375690643364412,-2.336198467393367,0.021400886931006113,0.39511393598893596,0.031186851322513462,1.41017586318257
PCA_Sq_82,0.012287218630401886,0.6290978080921583,0.030817249893945853,-1.5706527446981084,0.011657044204617412,0.9214267370188889,0.020476408986089323,0.8456377554452921,0.04786525850349918,0.8604803634378317
PCA_Sq_83,0.03602049767464767,0.7504436858896444,0.012953486639519007,1.7868011116291544,0.012375690643364412,1.948731959400953,0.014049651600387847,-2.358628591328886,0.031256002168392194,-0.45863997747311736
PCA_Sq_84,0.028380321620948945,1.391060808618692,0.026908059234044934,-1.5401794218649778,0.02425454367026613,1.6437539319362497,0.02169568445982062,-1.5401794218649778,0.0393017140961085,-1.5907180465284894
PCA_Sq_85,0.011988873292834157,-1.1767306597392366,0.01147033335128278,-0.919052365206491,0.025128828472733164,0.6635636947302261,0.01792645580315444,-0.37926977280246943,0.05086598100394235,-0.1436403360855958
PCA_Sq_86,0.016286554851778434,0.2907244737210224,0.02541900221826532,2.241978382684346,0.0143682941607165,-1.6886050310547227,0.016286738496458675,-0.18656065509015018,0.04107620995809441,0.20649768628375664
PCA_Sq_87,0.028548854747194694,1.3782011308910382,0.030817249893945853,1.2501017546672006,0.02824776775830662,-0.5898711038206486,0.028787026450965314,-0.31038155569591197,0.0441111678824353,-1.439985146033389
PCA_Sq_88,0.018800766230330446,-2.7944636139057955,0.040018551555064286,-1.4245128569464178,0.013432480000673985,-0.09627507277378111,0.04315866358661968,-1.510086042665833,0.035841217136065584,-1.4605576167684564
PCA_Sq_89,0.021578190649607476,0.4997425933826216,0.01399358854681998,-0.9300392114040528,0.012533091339301583,1.6191089456575187,0.023038585184427977,1.6191089456575187,0.03771189635487596,0.7262121392367056
PCA_Sq_9,0.034289946847966934,-2.996193634942445,0.03841044259790649,-7.433316783437279,0.024918440345119364,-9.466998226497411,0.02778503249215923,2.27289010389517,0.036817207409972186,-7.433316783437279
PCA_Sq_90,0.029526138128102786,-0.29661807345624513,0.017354291580428782,-1.9353588456979507,0.011861067848255243,1.6035169323945668,0.023046263397198244,1.2717473281983933,0.029403212054322184,1.2717473281983933
PCA_Sq_91,0.01456988163028805,-0.3563518927250331,0.05158484151794511,0.6009370807376686,0.019944195750529525,1.4258350259555286,0.0451867640618413,-1.5784229226774182,0.03384784413358388,-0.8553642299555904
PCA_Sq_92,0.008939498471186358,-1.9063481451694773,0.05159825752281877,1.5890184107529421,0.024918440345119364,1.918581543168484,0.02080668185846246,1.6788992650480896,0.04944725615873535,1.5890184107529421
PCA_Sq_93,0.019666502386166518,1.7080119279195567,0.035394686429959465,1.547000719456144,0.0237739904135765,0.6446588432034024,0.019927143053759755,0.14842740366919704,0.020866411935926754,-0.8199061491917463
PCA_Sq_94,0.013954527499512315,1.8839709637442272,0.05574378857017491,0.5902997016171128,0.012375690643364412,-2.92436470079903,0.033381649813768344,-0.1652959028111134,0.03359881512177476,-0.9781335984839021
PCA_Sq_95,0.02470534294667337,-0.4837416948023061,0.012617541529315934,1.6902492238060431,0.0147529246665703,-0.9891337532731304,0.013810331321678637,-2.1626712449765697,0.0383531689881046,1.5713920698744963
PCA_Sq_96,0.030916191379902647,0.6638172206267892,0.02628530583534716,-1.5797483301928463,0.02191299327065157,1.712440249814228,0.03498757194205537,1.6514737946289113,0.04501522042412893,1.1881287352205083
PCA_Sq_97,0.01582380514395898,-1.4717365439227748,0.01669448805257573,0.6773933737787918,0.0077470263286707475,-1.2868651531527475,0.01505452003288199,2.4683349718634306,0.04573115835091596,0.5387398307012714
PCA_Sq_98,0.013173371218278107,-0.23028387869093336,0.01506418385878433,0.3001328856777934,0.005305562203840375,-1.8680619581452476,0.02029538408065247,1.007355238169429,0.018394070225894357,1.007355238169429
PCA_Sq_99,0.02835172481883108,-2.0617938039086487,0.05159825752281877,1.3615566568691289,0.018073696224614966,-1.2509154336870911,0.015144515414361792,-0.05222566901174508,0.034649688803373824,-1.2545933656302382
PDK1,0.040282564746989546,1.1364741678160373,0.02628530583534716,-1.3180178924879855,0.024918440345119364,1.4946403912080406,0.04665717171652095,-0.7807685573999805,0.02436975411048148,1.4946403912080406
PDK1.pS241,0.025455910525323144,1.6363310250099639,0.010869321097046032,1.7079764605139631,0.011861067848255247,-1.6593590081740024,0.02080668185846246,-1.6593590081740024,0.04021561741693436,-0.20853893921801725
PDK1.pS241_Absolute,0.019666502386166518,1.7940442258240001,0.02541900221826532,0.038268562666000004,0.01176810800691,1.655023865398,0.016254050379668754,1.7065128877780003,0.02156915010304783,1.3872809490220002
PDK1.pS241_Squared,0.019666502386166518,3.2134074216397055,0.008594702554474476,4.076511389636235,0.01176810800691,2.735380608595474,0.016254050379668754,2.921279924779342,0.02156915010304783,1.925390730937193
PDK1_Absolute,0.03727573446310484,1.33645769883,0.014114709272999904,0.58682115793,0.011598644732551622,0.43689384974999995,0.03642179856168326,0.03900983958,0.019751799394769343,0.7886463804799999
PDK1_Squared,0.03727573446310484,1.784432783494893,0.014114709272999904,0.3502314198420791,0.01060821280238644,0.2001405794598079,0.029809799587976027,0.6003828204791979,0.019751799394769343,0.6170595805216724
PIK3CA,0.053294992430444776,0.26044162685398664,0.0176348019418876,0.11705377347398738,0.04267292613147011,-0.16972193328601115,0.03786509347378611,0.8053154696979838,0.04343828120454818,-0.3704649280180101
PIK3CA_Absolute,0.040282564746989546,1.5878636896299998,0.00794764411621951,0.11816263866399998,0.018448539287072685,0.012497857222,0.031948500933134616,0.8097866626479999,0.012606870146560034,0.11816263866399998
PIK3CA_Squared,0.040282564746989546,2.540574618142219,0.0076496170757012205,0.7390821830173293,0.008297103699752575,2.7253430730268233,0.031948500933134616,0.6466979555750273,0.010804933649893954,5.265909327690129
PIK3R1_2,0.018800766230330446,-1.4435035343880012,0.021797946548266833,-1.071609267619999,0.013481499238576472,0.8340003022759861,0.02370698576148178,-0.9903267505620037,0.015826483197826258,0.6602576827000062
PIK3R1_2_Absolute,0.018800766230330446,0.014825099328,0.017462555846284977,0.4832977500879999,0.01176810800691,1.3596756044640002,0.01435940619182241,0.13104674792,0.033162292437894925,0.036460037896
PIK3R1_2_Squared,0.0055272542869738706,5.49605990953015,0.012840511606163008,0.24235450164776776,0.01176810800691,1.8666144878787496,0.014049651600387954,4.493641650216906,0.014929087779929073,0.06952730599329296
PIM1,0.03132490583122971,1.1017068119200175,0.019755177798613355,-0.11704640977998992,0.02185626947678676,0.24277596996001227,0.023233250722605625,-1.103656160679996,0.041074560510032054,1.8909946126400223
PIM1_Absolute,0.030869959373425147,1.1044876489839999,0.02318281982638981,0.07406053448799998,0.016409687324334093,0.7422281165439998,0.03432486322615391,0.25921540662399994,0.041074560510032054,1.8853581966879998
PIM1_Squared,0.030869959373425147,1.2322990724535008,0.012617541529315934,5.058903946211292,0.016409687324334093,0.5512931203440632,0.033190200422197336,0.06486029740875073,0.041074560510032054,3.567176622543001
PIM2,0.034289946847966934,1.18419778111801,0.017354291580428782,1.7944496947320125,0.013560628575714273,-0.12348489091199477,0.025489839022484695,1.7944496947320125,0.047566107661654256,-0.3102967012019955
PIM2_Absolute,0.03727573446310484,1.1809403680960002,0.0200660905083323,0.2865428556200001,0.011218559702166876,1.0191876264780002,0.025489839022484695,1.7994067331060004,0.03224209739046158,0.21993878554200003
PIM2_Squared,0.03727573446310484,1.403905056290386,0.017354291580428782,3.2606811202400148,0.011218559702166876,1.0416072877148488,0.025489839022484695,3.2606811202400148,0.027567849291444624,3.2606811202400148
PLAC1,0.04747444789714268,0.7732316429220112,0.027869696431488677,0.44885466277800834,0.0143682941607165,-1.1448313966739954,0.03175439564334015,-0.8685002807999944,0.020563671157226127,-1.3607125444739991
PLAC1_Absolute,0.0375063020678752,0.771518995008,0.017354291580428782,0.028730346912,0.01782540017617359,1.142913319056,0.0299318405793339,0.861553982656,0.031927682975810834,0.130019708016
PLAC1_Squared,0.030562992570337955,0.5712732205766776,0.012953486639519007,3.8082687901073435,0.01782540017617359,1.3329192369368343,0.026557467205787805,0.7616847246667168,0.01590096691779798,3.8082687901073435
PLT,0.020001970223337717,37.41000000000002,0.032181625422958215,44.39000000000002,0.013738400062238532,65.33000000000004,0.05315660223541041,137.22400000000007,0.07256972786257787,260.0720000000001
PPARA,0.028380321620948945,0.9370973154320099,0.030881662957525147,-0.12126178071999405,0.023721564612264268,0.8083779659000094,0.0233964335952489,-0.19277253045999432,0.053802400123301175,-0.17847038051199426
PPARA_Absolute,0.030869959373425147,0.9414274559119998,0.05372882749484997,0.199808739656,0.028516382157530717,0.287058000392,0.018382548831344048,0.014404060592,0.041074560510032,0.014404060592
PPARA_Squared,0.030869959373425147,0.8932387464277277,0.051801695842141615,0.059560669398886094,0.021826766016366905,1.3696262190156372,0.012637814092674393,7.800857098952415,0.016406337325293285,0.059560669398886094
PPARG,0.029137844131272073,-0.1444324006399813,0.029874354585367247,-0.25364973372798216,0.013809061728020877,-0.6905190660799856,0.04881903574757829,0.656494708672025,0.03265220327857987,-0.8816493989839871
PPARG_Absolute,0.02921979455350418,0.816596572402,0.027071058950092985,0.268326120592,0.013936146469464172,0.19417525488600001,0.02329312337349529,1.168621743784,0.02436975411048148,0.018634664983999998
PPARG_Squared,0.02921979455350418,0.6665704855246213,0.025106615375250718,0.026209991143742003,0.013936146469464172,0.03923755600814192,0.02329312337349529,1.3723200312306603,0.023435354685984705,0.7842324044145135
PPP2R2A_B_C_D,0.020687185900474248,-0.9076951608220067,0.023259502330633508,0.2990421396179883,0.019944195750529525,-0.9680320258440065,0.04440745802834156,-0.7439236700480074,0.03991608032362137,-1.0025102344280064
PPP2R2A_B_C_D_Absolute,0.014367317323244672,0.8742648285,0.02628530583534716,0.033491504112,0.012349447415924641,0.4423002003,0.01514190956039052,0.5554337934,0.031539042389019306,0.989010862584
PPP2R2A_B_C_D_Squared,0.014367317323244672,0.7669250535872357,0.020388891004408508,0.9652738173257148,0.010403365109227236,0.19834268817826906,0.01514190956039052,0.3173482995429365,0.031539042389019306,0.978496648798402
PRIOR.CHEMO,0.000412560107314483,,0.0017335029629805543,,0.013268988055945254,,0.012559991840591755,,0.030194767792068658,
PRIOR.MAL,9.348165639466721e-06,,0.00794764411621951,,0.013965778238310689,,0.01932397302262645,,0.020413077487901,
PRIOR.XRT,0.0008980533852002148,,0.002514492531422108,,0.0077470263286707475,,0.02169568445982062,,0.019701622228936344,
PRKAA1_2,0.008319576389817201,0.8651548557419779,0.0347759893519195,-0.8539422169000048,0.021826766016366905,-1.024902146776003,0.022012947659448806,1.0456125594999761,0.04984539967002455,0.30478619670398355
PRKAA1_2.pT172,0.0305629925703379,-0.5626289358679837,0.026908059234044934,-1.2275092630559898,0.018073696224614966,-1.3052225480519906,0.031998608300994213,-1.5124579747079925,0.05235277560545515,-1.2706833102759902
PRKAA1_2.pT172_Absolute,0.03652871591112672,0.254571378592,0.030786294164213676,1.402012637328,0.007183849701519057,1.294275126892,0.03631508506042895,1.382072332304,0.03736848470173271,0.368577758992
PRKAA1_2.pT172_Squared,0.03652871591112672,0.06436334067531826,0.030786294164213676,1.9623639046820913,0.007183849701519057,1.6728111926966387,0.03214404380101836,1.919439863339908,0.03736848470173271,0.13947355282977197
PRKAA1_2_Absolute,0.025455910525323144,0.06590295538400001,0.021797946548266833,0.052268186788000014,0.023322695078018374,0.47494601326400016,0.03248827662830925,1.0680584471900005,0.05250824794642672,0.17498110415200005
PRKAA1_2_Squared,0.010692792599011014,0.6317484597609729,0.013058596484409657,0.09370237067576598,0.023322695078018374,0.2340622200023417,0.03248827662830925,1.1464012406250839,0.043562482755296505,0.09370237067576598
PRKCA,0.02057153523028507,0.7744062977199189,0.035394686429959465,1.2831542913199083,0.024918440345119364,-2.746129817992008,0.03251481649741263,1.6189279670959014,0.03240077709132019,1.344204050551907
PRKCA.pS657,0.017330596141393373,0.6529484933959933,0.040018551555064286,1.4712090039799919,0.01542659006345859,-2.0001992227400023,0.023353460495353473,0.42978653596399363,0.020563671157226127,1.7315646209839914
PRKCA.pS657_Absolute,0.02540540387505047,0.8565453682499999,0.014232079589920898,0.10970329433599998,0.012886281208471531,2.000789646632,0.022424310997292363,0.013778624291999999,0.016643901612223955,0.08229624575199998
PRKCA.pS657_Squared,0.02540540387505047,0.751179250035325,0.005401141348584715,0.023474357027363595,0.012886281208471531,4.014114092877475,0.019020012435992828,0.18779481673883874,0.015430026740968383,0.6103331417112035
PRKCA_Absolute,0.02922251443530982,0.7597426028799998,0.02541900221826532,2.628681481132,0.024918440345119364,2.628681481132,0.029619608390563323,0.16393994034999998,0.02436975411048148,2.628681481132
PRKCA_Squared,0.02922251443530982,0.5729811529744416,0.02541900221826532,6.894967733063676,0.024918440345119364,6.894967733063676,0.01855566603016512,0.019807327216633613,0.02436975411048148,6.894967733063676
PRKCB.I,0.023434872429087872,-0.13124089949200535,0.009824478563404293,-0.42932066040800443,0.008472249649328134,0.06038180395399406,0.017688167948390232,-0.578360540866004,0.01865608881424896,-0.024783842022005675
PRKCB.II,0.03064642401899076,-0.35813718619995827,0.01649470649534146,-0.15695894911995412,0.0143682941607165,-1.3439105478919786,0.05043594026359627,0.9193446192580681,0.03625541116259989,-0.15695894911995412
PRKCB.II_Absolute,0.025455910525323144,1.718097056848,0.03841044259790649,0.016059880528,0.012375690643364412,2.5159269832480002,0.03379007418940512,1.3510952907040001,0.05472694730468963,0.10116173934400001
PRKCB.II_Squared,0.025455910525323144,2.9424236268243837,0.019941700139056606,0.5375581713112776,0.012375690643364412,6.337527799313475,0.03379007418940512,1.8390147707654292,0.05324704142155856,0.22634028883311094
PRKCB.I_Absolute,0.019666502386166518,1.5801789928999999,0.010996278501469225,0.40549085262999995,0.03142630514455924,0.08990299404999998,0.01652719902105293,0.19509894691,0.0221508601145054,0.5808174407299999
PRKCB.I_Squared,0.019666502386166518,2.6141901867748394,0.010996278501469225,0.15378061452189878,0.00867059572609341,0.15378061452189878,0.014413513557359862,2.1528633919774127,0.018855157076824836,0.46133181105351634
PRKCD.pS645,0.037126774011039615,0.4840740884659689,0.04587497394981399,-0.26638272474402536,0.023721564612264268,-1.1438399217280186,0.04167811137456645,0.9574391552599653,0.05810238384123434,-0.27792821417802527
PRKCD.pS645_Absolute,0.02836434110031233,0.482376474592,0.048476844546079145,0.262544734944,0.021826766016366905,1.602613024144,0.04600898207132981,1.70187449056,0.04291252583305571,1.5997022154000002
PRKCD.pS645_Squared,0.025676457419950283,0.22624501871279704,0.045348715550391105,0.05033800312197021,0.021826766016366905,2.564109569588694,0.04600898207132981,2.8909078401412387,0.04291252583305571,2.564158547514622
PRKCD.pS664,0.02646869200489979,0.34695252650005814,0.030786294164213635,-0.7489934028399969,0.012533091339301583,1.1427550293800768,0.052157403318664974,0.509730311180062,0.1034959082527066,-0.3622208699599947
PRKCD.pS664_Absolute,0.015718289231701044,0.24157996130000006,0.01765959806486179,1.268825500676,0.014403460474219587,0.7837373293040002,0.030756434524029562,1.14517557464,0.05410269668444745,0.36522988733600004
PRKCD.pS664_Squared,0.012243669317623884,0.056737982980288384,0.01765959806486179,1.6109647991960512,0.014403460474219587,0.6126293260063641,0.030756434524029562,1.3046573244673971,0.05237020462241182,0.12480631069776704
PRKCD.pT507,0.01651530388570588,0.011402096416019525,0.012617541529315934,-2.206166134978,0.02562875225045358,1.4147386780480318,0.04236356883764398,1.5164297346880327,0.04827444872642883,0.6525383896659855
PRKCD.pT507_Absolute,0.02661692652012712,0.8478578172440001,0.013819964414290231,0.147704515448,0.050527725586436256,0.029126925408,0.03628203756152826,0.670370700832,0.030194767792068644,0.10754149932
PRKCD.pT507_Squared,0.02661692652012712,0.7243375156084438,0.013819964414290231,0.02539833940898149,0.01575248021932446,0.41157214176635654,0.03628203756152826,0.44449481269710256,0.030194767792068644,0.012724616389997586
PTEN,0.01674174256074601,-0.7950816195600083,0.03841044259790649,-2.189992186695994,0.012375690643364412,-2.7502125356100002,0.03131511022118988,0.8793125495699847,0.036817207409972186,-2.189992186695994
PTEN.pS380T382T383,0.05454309677664315,-0.8807285202319854,0.02541900221826532,-2.2411768320500034,0.012886281208471531,1.2209073250880302,0.03179631611254098,1.1590945061080298,0.06472752723047448,-0.2822164961400184
PTEN.pS380T382T383_Absolute,0.04436432503357801,0.9324816361920001,0.05778897286176765,0.30370062176000007,0.012375690643364412,2.8388921586720004,0.03408551763405171,1.3338312198720002,0.045729843805430076,1.2201155044960001
PTEN.pS380T382T383_Squared,0.04436432503357801,0.873934658504611,0.055455484636523056,0.4929919322465839,0.012375690643364412,8.044621270420414,0.03408551763405171,1.7926788806563234,0.045729843805430076,1.5013697370472439
PTEN_Absolute,0.008561955917765818,0.79534939004,0.03841044259790649,2.1586294353100004,0.01844853928707263,2.0648004443400003,0.027468461970068414,0.9057364382400002,0.06226594012216102,2.0923972063900003
PTEN_Squared,0.007397670992540573,0.5942759347195609,0.03841044259790649,4.647540407246291,0.01844853928707263,4.251356661811347,0.026198825614922705,0.8228434801627975,0.06226594012216102,4.373259352714407
PTGS2,0.009532309291624408,0.3830897876319832,0.03841044259790649,-1.4191060514480043,0.024918440345119364,3.533595106319961,0.036901862731794355,0.7969273506799803,0.03746780944927433,0.7702281530639805
PTGS2_Absolute,0.01099336406965612,0.11262170246200001,0.018355674360412175,1.5193887468040004,0.024918440345119364,3.5317177638760007,0.06270867600435251,0.9604084642840001,0.04137508080028579,1.3144293098800002
PTGS2_Squared,0.010335817815463319,1.5692006439681112,0.018355674360412175,2.310163486473309,0.024918440345119364,12.509299083309566,0.05631354730616958,0.9589959501403008,0.04137508080028579,1.7435448422046285
PTK2,0.019666502386166518,-1.6444651458499924,0.027978039726723414,-1.7735717409999943,0.02355935832265016,-0.17463621644997085,0.04199329878467095,-1.0485885528499836,0.047580657714600516,2.1194886666000627
PTK2_Absolute,0.015929083609618873,1.6774681991440001,0.02932252304214808,1.65523243252,0.02886513049582151,0.165436068712,0.045895688083250175,0.326645376736,0.06498056624800141,0.31552749342400005
PTK2_Squared,0.015929083609618873,2.812108361294681,0.02932252304214808,2.73400078065037,0.02640908184072399,0.03147849035721112,0.045895688083250175,0.10958607100152207,0.06498056624800141,0.10958607100152207
PTPN11,0.01754805302889395,-0.0865103375199967,0.02570402333855004,-0.9000168531700059,0.01451186801123866,0.05805427591000356,0.032620606413512165,-0.6392573888699977,0.048829553684690746,1.3340640329799802
PTPN11_Absolute,0.014557560305978351,1.15403763784,0.051801695842141615,0.4978345728,0.015238454260482218,1.15403763784,0.026526439955889325,0.35620801199999996,0.02584482951569446,1.57891732024
PTPN11_Squared,0.014557560305978351,1.3284729724184083,0.051801695842141615,0.24560378389129425,0.015238454260482218,1.3284729724184083,0.024231047643902437,0.8707653772677724,0.02584482951569446,2.489487360117582
RAC1_2_3,0.028643905124687508,0.24150145929599232,0.012617541529315934,-1.585401602908,0.013809061728020877,-0.9699208921120026,0.05458407521040276,-0.8624560061000031,0.020556796164521884,0.23173192420399236
RAC1_2_3_Absolute,0.019637132659507783,0.8345591707500002,0.0076496170757012205,0.8672930005800003,0.015591209909208162,0.9393074262060003,0.01590020833742134,0.7101706173960002,0.020290018881133576,0.7298109152940002
RAC1_2_3_Squared,0.019637132659507783,0.692818500902312,0.0076496170757012205,0.7577455908165697,0.015591209909208162,0.8875997706450849,0.01590020833742134,0.49803723115953913,0.018778001638000807,0.5196795944642917
RB1,0.04331074023325976,1.4241606832180085,0.015893856669032258,0.018174633390005024,0.012375690643364412,2.7240345783420117,0.03075246571797602,1.4904807799080086,0.03848005984884052,2.1404177274700102
RB1.pS807_811,0.01680096694268851,1.9267095164399128,0.027978039726723414,-1.9783464786000144,0.019220630853652276,0.1852656267599455,0.029864004217543982,-1.197335279592029,0.03127446621918528,0.10083198362394707
RB1.pS807_811_Absolute,0.03132490583122971,1.9168070202359997,0.017354291580428782,0.013398050675999999,0.010709358542114966,2.1605512667399998,0.032067090891406164,1.146796786962,0.0383452891464513,0.157312427464
RB1.pS807_811_Squared,0.03132490583122971,3.6827576872972716,0.01428676225006878,3.467933120694593,0.010709358542114966,4.680171225369105,0.03427563986473772,1.2429307249369408,0.034649688803373824,5.447413977398285
RB1_Absolute,0.040282564746989546,1.645681041342,0.013676117056230175,0.241261506828,0.016554000597660434,0.09331323897999999,0.041527967840119806,0.5342224372839999,0.06630877325120621,0.36983112112
RB1_Squared,0.040282564746989546,2.7439426492947785,0.012617541529315934,7.4297514180134625,0.013531342739252217,0.3377178803486754,0.03517077407951721,2.786157118925412,0.05774575097763435,0.1688640428764997
RELA,0.018279996905207985,-0.06062841043003164,0.020203491283333597,0.8987650283219564,0.007955678219809414,0.23061602633396472,0.016317918423759015,0.4019362832539626,0.03488465480338687,-0.16342056458203036
RELA_Absolute,0.007574315815144117,0.9373940348800001,0.022695572866632707,0.14323135541600002,0.010600655941127357,0.16385895748,0.014145331719526866,0.6743921085640001,0.027788946584514918,0.16385895748
RELA_Squared,0.007574315815144117,0.8839031411794973,0.02020349128333354,0.013474960817176303,0.010600655941127357,0.02686616359198124,0.014145331719526866,0.4553846523857393,0.027788946584514918,0.02686616359198124
RPS6,0.013889624714806967,1.0329385331819743,0.030817249893945853,1.3642467310499717,0.024918440345119364,-2.1580825304940014,0.032677554285579724,-0.9113174700960109,0.03760848524446292,-1.1031274793880095
RPS6.pS235_236,0.009350982574998334,-3.218376611744,0.01952503095314772,1.076470534227977,0.012372392849527902,-0.09784384383202216,0.031138260166129417,-0.7399751354240176,0.04663689933723869,-0.09915031344801672
RPS6.pS235_236_Absolute,0.009569459168576835,1.26063257009,0.008801725929379667,0.07944330161000002,0.011861067848255243,2.5776094179379996,0.02080668185846246,0.008213410862,0.03848005984884052,2.5056262094300004
RPS6.pS235_236_Squared,0.009569459168576835,1.5854519835241234,0.008553020846308323,0.715051843755513,0.011861067848255243,6.633855041431111,0.017142454979913346,1.8566471891141683,0.03848005984884052,6.27455590960514
RPS6.pS240_244,0.01742930702117651,-1.2558829230939983,0.017354291580428782,1.566888203708006,0.014947977191727801,-1.9834012547439994,0.022811117180230323,-0.8484726573699977,0.038895246033028075,0.23795471789400402
RPS6.pS240_244_Absolute,0.022551394780784384,1.8663358896760003,0.012617541529315934,2.4049449712360005,0.012375690643364412,2.4049449712360005,0.014860662226685806,0.162372613468,0.03017592888928733,0.07913302813600001
RPS6.pS240_244_Squared,0.022551394780784384,3.4666504081621103,0.012617541529315934,5.769753379005001,0.012375690643364412,5.769753379005001,0.013810331321678637,5.625809443327321,0.02652414708308526,0.011995951897772382
RPS6KB1,0.008939498471186358,-1.5270676557519978,0.03747665764550767,-0.7675048069039925,0.023897972273154433,-0.7675048069039925,0.03141706275521616,-1.3563793751119966,0.034961696388284405,1.0332565538480203
RPS6KB1.pT389,0.01680096694268851,1.773486240979969,0.030881662957525147,0.09805765929603583,0.024006950676611516,0.6579635108199775,0.030364363579811426,2.0812166492999666,0.06603922846171528,-1.036685540367983
RPS6KB1.pT389_Absolute,0.020762684827756117,0.14074575775200002,0.040018551555064286,1.5786053110219993,0.012734732460464804,0.6564447623080002,0.021841766551747296,2.0733653282240003,0.06886484470101742,1.8637141977799991
RPS6KB1.pT389_Squared,0.014934620210711791,0.038031085846462157,0.040018551555064286,2.4901855376243214,0.012734732460464804,0.42986463301651806,0.021841766551747296,4.2976409373402955,0.06886484470101742,3.476080334302222
RPS6KB1_Absolute,0.008731955418159548,1.4529755978060006,0.02541900221826532,0.014299796006000003,0.021025029684221937,1.2659477435720006,0.030027632818066557,1.2659477435720006,0.03754991172074573,0.4794716385880002
RPS6KB1_Squared,0.008731955418159548,2.1210565022735266,0.01074702594004373,0.10440014175850128,0.021025029684221937,1.5995074435196408,0.030027632818066557,1.5995074435196408,0.03754991172074573,0.23188991167611783
RPS6_Absolute,0.022551394780784384,0.05036234037999999,0.01658557494774615,0.19061610951999994,0.024918440345119364,2.1214429980139995,0.027612029473398372,1.4154990266759997,0.023465316349883025,2.1635191287559996
